average Silhouette Value = 0.666842

nFID			silhouette_val
1828			0.916381
1829			0.896474
1830			0.898720
1831			0.903175
1832			0.905934
1833			-0.085389
1834			0.206933
1835			0.904596
1836			0.906630
1837			0.793498
1838			0.908178
1839			0.899202
1840			0.904360
1841			0.902077
1842			0.911783
1843			0.899333
1844			0.907537
1845			0.844071
1846			0.912462
1847			0.909686
1848			0.911116
1849			0.919163
1850			0.876136
1851			0.891671
1852			0.899919
1853			0.905486
1854			0.897200
1855			0.635989
1856			0.902043
1857			-0.362598
1858			-0.045661
1859			0.701513
1860			0.901116
1861			-0.075253
1862			-0.194300
1863			0.915542
1864			0.248248
1865			0.663583
1866			-0.300185
1867			0.437640
1868			0.911176
1869			0.909664
1870			0.910352
1871			0.583751
1872			0.808328
1873			0.912565
1874			0.907878
1875			0.911166
1876			0.901941
1877			0.910485
1878			0.903033
1879			0.900933
1880			0.138076
1881			0.419825
1882			0.905512
1883			0.426767
1884			0.899325
1885			0.797155
1886			0.798000
1887			0.741432
1888			0.560160
1889			0.907869
1890			0.160601
1891			0.862983
1892			-0.083947
1893			0.906425
1894			0.900442
1895			0.660505
1896			0.629001
1897			0.616281
1898			-0.133412
1899			-0.281217
1900			0.054463
1901			0.882559
1902			0.911177
1903			0.878056
1904			0.907409
1905			0.580100
1906			0.919166
